SMILES,property_HLM,property_MDR1_MDCK_ER,property_Solubility,property_hPPB,property_rPPB,property_RLM
CNC(=O)C1CCN(Cc2ncc(-c3ccc(F)cc3)o2)CC1,0.675686709,0.68632098,1.29666519,,,1.05095946
CN1CCNc2nc3ccccc3nc21,1.869255194,-0.173210403,,,,2.156709635
Cc1cc2ccccc2n1CC(=O)N(C)Cc1cnn(C)c1,,0.330814663,1.67651071,,,
c1csc(Cc2nc(-c3cnccn3)no2)c1,1.031812271,,,,,1.907610188
COC(=O)c1c(C)[nH]c(C(=O)N(C)Cc2ccc(OC)c(F)c2)c1C,1.740560051,0.175740046,1.674585602,,,2.771466214
Cc1ccc(Oc2ccc(N)cc2)nn1,0.675686709,-0.139655656,,,,1.027920136
Cc1cc(=O)n(C)c2cc(N3C(=O)CC[C@H](NS(=O)(=O)CC(C)C)[C@H]3c3ccc(Cl)cc3)ccc12,2.567713162,0.171374246,1.64738297,,,2.97487261
CC(=O)NC[C@H]1C[C@]2(C)[C@@H](CCCC[C@]2(C)O)N1CC1(O)CCOCC1,0.953276337,0.975661664,,,,1.614433159
CCN1C(=O)C(=O)N(Cc2sc3ccccc3c2Cl)C1=O,,,-0.522878745,,,
Cc1nc(C2CCN(c3ccc(F)cc3C#N)CC2)no1,0.98583049,,,,,2.72156909
O=C(NCCc1cn2c(n1)CCCC2)c1ccccn1,0.675686709,1.085319411,1.677606953,,,1.426202103
Fc1ccccc1-c1noc(-c2ccc(NCCc3cnccn3)nc2)n1,1.007064656,-0.846715251,0.741151599,,,2.87459487
O=C(CCCc1cc(Cl)sc1Cl)N1CCC(O)CC1,1.718983049,-0.066952946,1.478422188,,,2.869850442
Cc1cccc(Oc2ncccc2N)c1C,1.066586796,-0.230349829,1.656385719,,,2.488247451
O=C(NCC1CCC2(CC1)OCCO2)c1[nH]nc2c1CCCC2,0.837651558,0.772074202,,,,3.104764944
Cc1nn(C)c(C)c1-c1cc(C(C)(C)C)nc(N2CCN(C)CC2)n1,1.244103863,0.258069749,,,,3.664309735
NC(=O)Cn1cc(-c2ccc(F)cc2)cn1,0.675686709,-0.060596511,1.446692466,,,1.027920136
O=C(NC1CC1)c1cccc2cccnc12,0.718335579,-0.149763696,1.528788192,,,1.494919503
COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,,2.089905111,,,,
Clc1snnc1CN1CCCN(c2nc3ccccc3[nH]2)CC1,2.021615112,1.116505637,1.44963265,,,3.159559373
Cc1cc(C(=O)N2CCS(=O)(=O)CC2)c(C)o1,0.675686709,,,,,1.027920136
O=c1n(Cc2ccncc2)nc2n1-c1cc(Cl)ccc1C1=NCCN12,1.300704153,,,,,2.156040056
CC1(C)[C@H]2C[C@H]3Oc4c(ccc(O)c4C(=O)NCCc4ccccn4)[C@H](O)[C@@]3(O)[C@@H]1C2,2.744454933,,,,,2.959167844
Cn1c(=O)oc2cc(NC(C3CC3)C3CC3)ccc21,1.134049543,,,,,2.268596691
Cc1ccc(CN(C)Cc2c(C)noc2C)o1,1.441396603,,1.500099192,,,3.104535933
CC(C)(C)OC(=O)N1CCCC1C(=O)N1CCC(C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)O)CC1,0.675686709,,,1.691832676,1.842553077,
O=C(O)c1ccccc1COc1cccc2cccnc12,0.675686709,0.244551543,,,,1.093211492
COc1ccc(C)cc1-n1ccc(C(=O)Nc2c3c(nn2C)CCC3)n1,1.667069858,0.160628991,1.521138084,,,2.406255667
O=C1CCC(=O)N1CCN1CCCCc2ccccc21,2.08705699,-0.18668623,1.746244872,,,3.167644557
CN1CCN(c2ccc3nc(-c4cc(C(C)(C)C)c(OCCCC(=O)NCCCN=[N+]=[N-])c(C(C)(C)C)c4)[nH]c3c2)CC1,2.248341157,,,,,2.326528383
N#CC1(CN2CCc3cc(-c4ccccc4)oc3C2)CC1,1.861456745,-0.564486937,1.480868924,,,2.701927877
CCOc1cc(CNc2ccc(N3CCOCC3)c(C(=O)O)c2)cc(Cl)c1OC,1.32407658,,1.356599436,,,2.187043863
Cn1ccc2c(C(=O)Nc3ncn(Cc4cccnc4)n3)cccc21,0.675686709,1.739361105,1.62838893,,,1.490295665
CN(C)CCSc1nnnn1-c1ccc(Br)cc1,1.456214155,-0.36159687,,,,3.239850821
CC(C)(C)c1cc(C(=O)CSc2nnnn2-c2ccccc2)cc(C(C)(C)C)c1O,1.41703964,,,,,1.746517539
CS(=O)(=O)NC[C@H]1CC[C@H](Nc2nc3c(s2)CCSc2ccccc2-3)CC1,1.332155571,0.257529654,,,,2.392375069
O=C(C1CCCN(S(=O)(=O)c2ccccc2)C1)N1CCc2ccccc2C1,2.380354173,,1.529558673,,,3.500597596
CN(Cc1cccc(C#N)c1)C(=O)CC(C)(C)C,,,1.476396827,,,
Cc1cc(C(=O)N2CCN(C(=O)C3CCC3)CC2)c(O)cn1,0.675686709,1.463210326,,,,1.027920136
CCc1noc(-c2ccc(CCN)cc2)n1,2.595662633,-0.31959347,1.644241586,,,1.736579744
CCn1ccc2cc(C(=O)N3CCN(c4ccc(C)cc4)C(=O)C3)ccc21,1.079904468,0.393428153,1.660201201,,,2.415362368
COC(=O)[C@@H]1C[C@H](O)CN1CCc1ccccc1F,,-0.138984766,1.753965866,,,3.528063335
Cc1ccccc1OCCn1c(N)nc2ccccc21,1.280305143,0.183276025,1.608632989,,,3.245500083
C#C[C@@](C)(CC)NC(=O)c1cc(F)cnc1NC1CC(F)(F)C1,1.842771446,-0.095595312,,0.671265433,0.850278553,2.495928511
COc1cc(OC)cc(C(=O)Nc2nc3c(s2)COc2ccccc2-3)c1,,,-0.408935393,,,
CCOc1ccc2nc3c(cc2c1)CN(CCOC)C(=O)O3,1.080626487,,,,,2.333197307
Cc1cc(C(=O)O)nn1-c1ccccn1,0.675686709,,,,,1.027920136
Cc1ccncc1NC(=O)Cc1ccc(F)cc1,0.675686709,,,,,1.309012349
CCN(CC)CC(=O)Nc1ccc(Oc2ccc(C)nn2)cc1,0.675686709,0.210627141,,,,1.499824496
COCCc1nsc(Oc2ccc(C)cc2Br)n1,2.170475875,-0.238278125,,,,3.662283814
Cc1cc(Nc2cnccn2)cc(C2CCCN(CC(=O)N3CCCC3)C2)n1,0.734719842,1.426521873,,1.642246824,1.632416797,1.994000227
Cc1ccc(C(=O)C2CCN(CC(=O)NC(=O)Nc3ccccc3)CC2)c(C)c1,1.808447305,-0.252961342,,,,2.971105995
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,1.404337585,0.735505612,,,,1.798878435
O[C@H]1CC[C@H](Nc2ncc3nc(Nc4c(F)cc(F)cc4F)n([C@H]4CCOC4)c3n2)CC1,0.675686709,1.970410699,,,,1.037346804
Cn1cc(CCNC(=O)N2CCc3sccc3C2)cn1,1.177334456,0.180133765,1.601516784,,,1.834827466
COc1cc(C(=O)O)c(N)c(OC)c1OC,0.675686709,0.227921672,1.73183042,,,1.027920136
Cc1c[nH]c(CNCc2ccccc2CC(C)C)n1,1.552022986,0.578971619,,,,3.431209643
O=C(NC1=NS(=O)(=O)c2ccccc21)c1cc(-c2ccc(F)cc2)no1,1.955577119,0.40853374,1.501880494,,,1.027920136
Cc1cc(C)c2[nH]c(C(=O)N3CC[C@@](O)(CC(C)C)[C@@H](Oc4ccc(F)cc4)C3)c(C)c2c1,2.144642693,0.689099455,,,,3.281688408
CC(C)Oc1ccc(C#N)cc1NC1CCN(C)CC1,0.675686709,0.400219268,,,,2.000815707
N#Cc1ccc(CNc2cnc3ccccc3c2)o1,2.270690479,-0.464795827,,,,2.376326892
c1ccc(C2(c3ccccc3)CCCN(Cc3nnc(C4CC4)o3)C2)cc1,2.390396318,-0.164163179,1.550961752,,,3.079395445
COc1ccc(-c2nnc(NC(=O)c3ccc4ccccc4c3)o2)cc1OC,,,-0.568636236,,,
CCOc1ncccc1C(=O)Nc1sccc1C#N,,,0.053078443,,,
Cc1n[nH]c(C)c1CCC(=O)N1CCOCC1,0.675686709,1.129089131,1.40790054,,,1.027920136
Cc1nn(-c2ccccc2)c(C)c1CN,,,1.305995883,,,
CC1=CCN(C(=O)c2cc(C)nc3cc(C)cc(C)c23)CC1,1.990023455,0.011859022,,,,3.329441815
COc1ccc(OC[C@@H]2c3cc(OC)c(OC)cc3CCN2C(=O)c2cccc(Cl)c2)cc1,,0.097432972,,-0.116906641,0.232233521,
C[C@H]1CN(Cc2c(Cl)cccc2C(F)(F)F)C[C@@]1(CC(=O)O)C(=O)NC1CCN(CC2=CCCCC2)CC1,,1.907324282,,,,
CN(C)c1ccc2c(c1)OCCN2C(=O)NCc1cccnc1,1.372838388,0.42550367,1.682325619,,,2.872877942
CCc1cc(N2CCOCC2)nc(C2CCN(C(=O)C3CC3)CC2)n1,1.064532861,0.677749696,,,,2.44365094
Nc1nc(CN2CCN(c3ccc(F)cc3)CC2)cs1,0.675686709,-0.224019844,1.755722445,,,1.696504915
COc1ccccc1CNc1n[nH]c2nc([C@H]3CCCN(CC(=O)N4CCCC4)C3)ccc12,1.360233561,1.642548194,1.739176632,,,2.625246581
CCCn1ncnc1-c1ccccc1SC,1.916432891,-0.097881451,1.29841638,,,2.883842495
O=C(c1ccc(NS(=O)(=O)c2cccc3cccnc23)cc1)N1CCN(CC2CC2)CC1,1.880424839,,,,,2.781178565
Cc1n[nH]c2c1[C@H](c1ccccc1)C1=C(CC(C)(C)CC1=O)N2,1.970035226,2.06178259,,,,2.741363571
Nc1ccnc2ccc(Oc3ccccc3)cc12,1.129722109,-0.313756709,,,,3.368232757
Cc1c[nH]c(C(=O)NCC2(N3CCCCC3)CCCC2)n1,0.882011962,1.306649068,,,,2.281137949
Cc1cc(C(=O)NCC2CC2)n2nccc2n1,1.409611931,-0.239621606,1.702344358,,,1.874510808
N#Cc1ccc(NS(=O)(=O)c2c[nH]c3nc(Cl)ccc23)c(F)c1,0.675686709,0.80685803,1.117271296,,,
Cc1noc(C2CCN(CC(N)=O)CC2)n1,0.999478534,,1.48784512,,,1.473282548
COc1cccc(-n2nc(C(=O)O)cc2-c2ccc(C3CCCCC3)c(Cl)c2)c1,0.891035415,0.192430941,1.528273777,,,1.511789811
CC(=O)NC1(c2ccc(F)cc2)CCN(Cc2ccc(OC3CCCC3)cc2)CC1,1.394609259,,1.859738566,,,2.539204109
CCC(=O)Nc1cccc(C(=O)N2CCN(C)Cc3ccccc32)c1,,1.618256749,-0.698970004,,,
CCS(=O)(=O)N(C)c1ccc(N(C)C)cc1,0.675686709,-0.237408633,,,,3.474097618
Cc1ccc(CNc2cncc(-n3nc(C)cc3C)n2)cn1,1.370142847,,,,,2.401515993
O=C(c1cc(F)ccc1O)N1CCN(C2CCOCC2)CC1,0.675686709,,,,,2.30227247
CC(C)C(=O)Nc1ncn(Cc2cccnc2)n1,0.675686709,1.212996707,1.579669294,,,1.027920136
COc1ccc(-c2nnc(-c3ccccc3)o2)cc1OC,1.693946678,-0.64410218,0.63748973,,,1.70588081
Cc1csc2nc3n(c(=O)c12)CCNCC3,0.893539844,-0.1634145,,,,2.357198971
CC(C)CC(=O)Nc1ccc(Cl)c(C#N)c1,,,1.3818368,,,
CC1(CNC(=O)N2CCN(Cc3ccon3)CC2)CCCC1,0.870462432,0.315617108,,,,2.488994654
O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,0.881384657,,,,,1.165562747
CC(C)(C)c1cc(NS(=O)(=O)c2c(Cl)cccc2Cl)cc(C(C)(C)C)c1,1.952101391,,,,,3.013715165
C[C@@H](CN1CCC(n2c(=O)[nH]c3cc(Br)ccc32)CC1)NC(=O)[C@@H]1C[C@H]1c1ccccc1,,,,,,2.759221236
Cc1cc(NC(=O)c2ccc(NC3CC3)nc2)[nH]n1,0.807467376,,,,,1.191283301
Cc1cccc(-n2c(S)nnc2CNc2ccc(F)cc2)c1,1.235149536,0.388004477,1.700357528,,,2.274009979
CCC(=O)N1CCCc2cc(C(O)CN3CCN(c4ccc(OC)cc4)CC3)ccc21,2.223900713,0.226955437,1.84540814,,,2.451837075
O=S(=O)(NCc1n[nH]c2c1CCCCC2)c1ccc(OC(F)F)cc1,2.557246066,0.860606135,,,,3.244757178
Oc1ccc(-c2noc(-c3cccnc3)n2)cc1,1.399206301,,0.701567985,,,1.899426505
Clc1ccc(CSc2nc(-c3ccccc3)cs2)cn1,2.344101337,,,,,3.354011769
COc1cccc(C)c1C(=O)N(C)Cc1ncc[nH]1,0.675686709,0.800707006,,,,2.628094532
COC[C@@H](O)Cn1c(C)nc2ccccc21,0.675686709,0.154801589,,,,1.027920136
Cc1ccc(CN2CC[C@H](c3nnc(-c4ccccc4F)o3)C2)o1,1.442401369,-0.307312812,1.657055853,,,2.897800774
O=C(CN1CCCC1=O)NCC1(CO)CCCC1,0.675686709,0.354338699,,,,1.027920136
Cc1cc(C(=O)Nc2nnc3n2CCCC3)n(C)n1,0.675686709,0.157708798,,,,1.056752441
O=C(NC[C@H]1COCc2nc3ccccc3n21)c1ccncc1,1.275495631,1.378247677,1.716837723,,,2.116690743
N#Cc1ccccc1CN1C(=O)CCC1=O,0.675686709,,,,,1.310480891
Cc1cccc(NC(=O)CN(C)Cc2nc3ccc(Cl)cc3c(=O)[nH]2)c1C,2.006448927,1.096034694,,,,3.102586334
CC(C)(C)C(=O)N1CCC(CN2C(=O)C(=O)N(C3CCCC3)C2=O)CC1,1.345059906,0.306591951,1.824581376,,,2.45996062
CCONC(=O)c1cnn(-c2cccc(Cl)c2)c1,1.542613828,,1.613101517,,,2.649659971
COCCc1noc(CN(C)C(=O)c2ccc3c(c2)CCC3)n1,1.018742096,-0.090682195,,,,2.419673283
CCCc1cc(-c2nn3c(C4CCCC4)nnc3s2)n(C)n1,1.997189728,,1.12904506,,,3.347750248
COc1ccc(C(=O)c2ccccc2)c(Oc2nc3c(c(=O)n(C)c(=O)n3C)n2C)c1,1.333265861,0.26184523,1.693199145,,,3.179450387
Cc1cccn(Cc2cccc(F)c2)c1=O,0.675686709,-0.185803651,1.377488383,,,1.857248042
COCC(=O)Nc1cc(C#N)cn1C(C)(C)C,0.675686709,0.111864834,,,,1.18568378
CCCS(=O)(=O)c1nc(NC2CC2)cc(-c2ccc3c(ccn3C3CC(C)(C)NC(C)(C)C3)c2)n1,1.708803183,1.542523997,,,,2.09095251
CC(=O)N(C)[C@@H]1CO[C@@H]2CCN(C[C@]3(O)CC[C@@H](C(C)(C)C)CC3)C[C@@H]2C[C@@]1(C)O,1.813207241,1.371127249,,,,2.441376169
CC(C)NC(=O)COc1cccc(-c2nc(Nc3ccc4[nH]ncc4c3)c3ccccc3n2)c1,1.630824356,1.301828955,,-1.384078213,-0.504455662,3.192741081
CC(C)n1nccc1-c1ncccc1COc1cccc(O)c1C=O,2.17668439,0.026700372,1.578524605,,,2.854780773
Cc1ccc(NC(=O)C(C)(C)c2ccccc2)nc1,1.225438517,-0.254620039,1.486005186,,,2.796398776
c1cc(Nc2cc(C3CC3)[nH]n2)nc(Nc2ccc3nc[nH]c3c2)n1,1.178026788,0.378491019,,,,1.853436583
c1ccc(-c2cn(C3CNC3)nn2)cc1,0.675686709,,,,,1.455773409
CC(C)OCCS(=O)(=O)N1CCc2ccccc2CC1,2.126686508,-0.17624029,,,,3.496730851
CC1=NC(Nc2nc(C)c3ccccc3n2)=NC(C)(C)C1,,,-0.180456064,,,
Cc1nc(O)cc(C2CCN(c3cnccn3)CC2)n1,0.675686709,1.62335555,1.704922291,,,1.304081029
COc1cc(CN(C)C(=O)Nc2cccc(C)c2C)ccc1O,1.188984699,,1.714497409,,,2.135615992
O=C(NCc1cc(F)cc(F)c1)c1ccccn1,0.675686709,-0.143194689,1.637189422,,,1.713036691
O=C(NCCc1ccc2c(c1)OCO2)C1CCCC1,1.440121603,-0.161435056,1.624178926,,,2.778333616
O=C(CCc1cn[nH]c1)NCCCn1cc(Cl)cn1,0.675686709,1.25745022,,,,1.446148676
NC(=O)Cn1nnc(-c2ccccc2F)n1,,,1.062581984,,,
COc1cc2c(NC3CCN(C(C)C)CC3)nc(N3CCC(F)(F)CC3)nc2cc1OCCCN1CCCC1,0.675686709,,1.811709027,,,1.419162396
O=C1NCCCCC1NC(=O)N1CCc2sccc2C1,0.685204134,0.651004567,1.695481676,,,1.671635597
CC(C)c1ccc(CN2CCN(C(=O)C3CCN(C(=O)C4CC4)CC3)CC2)cc1,1.505909329,0.42371983,,,,2.57847417
O=c1cc(CN2CCCCc3ccccc32)[nH]c2ccnn12,1.534609852,0.831332067,1.154423973,,,2.682066517
CNc1cc(Nc2cccn(-c3ccccn3)c2=O)nn2c(C(=O)N[C@@H]3C[C@@H]3F)cnc12,0.675686709,1.493167369,0.089905111,0.991226076,0.51851394,1.392169149
CC(C)CC(=O)NCC(=O)N1CCCC1,0.675686709,0.079041751,1.788945727,,,1.027920136
Cc1ccc(=O)n(CCOc2ccc(Cl)c(F)c2)n1,1.852620263,-0.164639973,,,,2.799987373
CN(Cc1sccc1Br)c1nccnc1C#N,,,0.929418926,,,
COCCOc1cnc2ccn([C@H](C)c3nnc4c(F)cc(-c5cnn(C)c5)cn34)c(=O)c2c1,0.787956123,2.098730674,,,,1.399414105
Cc1oc(C)c(C(=O)N(C)Cc2ccccc2N2CCOCC2)c1C,2.961988865,0.198800888,1.790636962,,,3.763435781
N#Cc1ccc(OC2CCNCC2)cc1,0.675686709,,,,,1.027920136
Cc1sc(NC(=O)CN2CCOC(C3CCCO3)C2)c(C)c1C,1.10561236,0.002242958,1.784617293,,,2.267669121
NC(=O)c1cccc(Cn2cnc3c(oc4ccccc43)c2=O)c1,0.675686709,1.142746197,,,,1.278639298
CC(C)c1ccc(NC(=O)Cn2cnc3c2c(=O)n(C)c(=O)n3C)cc1,1.206556044,,1.103119254,,,2.289501996
CC(=O)Nc1ccc(C(=O)N2CCCCC2c2nc(N)ncc2-c2cccc(Cl)c2)cc1,1.727004157,1.991058155,1.759667845,0.520483533,0.584331224,2.813429526
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(C(=O)C=C4[C@@]3(C)CC[C@H]3C(C)(C)C(=O)C(C#N)=C[C@]43C)C2C1,,,1.803115555,,,
O=C(Nc1ccc(Cl)cn1)C1(c2cccc(Cl)c2)CC1,,-0.241303092,-0.48148606,,,
C[C@@H](NC(=O)N1CCC2(CCOCC2)CC1)c1ccc(F)cc1,0.79190108,0.365642901,,,,2.375389236
Cc1ccc(NC(=O)[C@H]2COc3ccccc3O2)nc1,2.272252482,,1.496237545,,,3.12093635
COc1ccc(CC(=O)Nc2ccc(F)nc2)cc1,1.217720768,-0.204544545,,,,1.883434294
Cc1ccc(C)c(NC(=O)CN2CCCN(c3ccc(C(F)(F)F)cn3)CC2)c1,2.650083031,-0.018126003,1.077367905,,,3.288203602
OC1CCN(c2ncc(-c3cnccn3)c(-c3cccs3)n2)CC1,0.845903839,0.056133487,1.680063427,,,1.027920136
CNCc1cc(N(C)C)nc(C2CCCN2C(=O)C2CCCC2)n1,0.675686709,1.658677005,,,,2.396668271
O=C(CN1CCOC(c2ccc(F)cc2)C1)Nc1ccccc1OC(F)F,1.971210885,-0.23002594,1.36361198,,,2.753110976
Cc1cc(Nc2ccc(F)cn2)cc(C2CCN(C(=O)CCc3cccc(Cl)c3)C2)n1,2.749824402,0.991696072,,,,3.35585976
Nc1ncc(-c2cc(C3C4CN(C5COC5)CC43)n(CC3CC3)n2)cc1C(F)(F)F,1.11320777,0.038995578,0.484299839,,,1.861122024
Cc1ccc(NC(=O)c2c([O-])n(-c3ccc(C)cc3)n[n+]2Cc2ccccc2)cc1,,0.006711129,-0.677780705,,,
CC(C)Cc1ccccc1CNCc1ccc2[nH]cnc2c1,1.746400644,0.860477934,,,,2.883857249
CCC1(CC)NC(=O)N(CC(=O)N2CCOCC3(CCCC3)C2)C1=O,1.486246237,1.911396248,1.802157753,,,2.336153418
CCS(=O)(=O)CC(=O)Nc1cc(C)ccc1C,0.675686709,,1.606596309,,,1.027920136
Cn1c(=O)c2c(nc3n2CCN3Cc2c(F)cccc2Cl)n(C)c1=O,1.074926097,0.104708268,0.713490543,,,2.163510221
Cc1nnc(NCc2cccnc2)c2ccccc12,0.717171027,0.815470966,1.476106717,,,1.711326287
CC(C)(O)CCn1cc2cc(NC(=O)c3ccn(C(F)F)n3)c(OCC3COC3)cc2n1,0.675686709,1.071218118,,,,1.124927879
Cc1nnc(N2CCCSCC2)c(C#N)c1C,1.553118092,-0.189960143,1.373463722,,,3.1844268
COc1cc(OCc2ccccn2)ccc1/C=C/c1cc(/C=C/c2ccc3cc[nH]c3c2)[nH]n1,,,-0.214670165,,,
O=C(c1cccc2ccccc12)N1CCCC(C(=O)N2CCc3ccccc3C2)C1,2.842470693,0.765837021,1.751279104,,,3.650157389
COc1ccc(-c2cc(C(C)(C)C)nc(-c3ncccn3)n2)cc1,1.334534169,0.085830606,,,,1.877739821
OCC1CCCCN1Cc1ccc(-c2ccccc2)cc1,1.314330783,-0.14983847,1.620136055,1.368007805,1.394924244,3.346903123
Cc1ccc(C)c(NC(=O)c2cccc(-c3ncon3)c2)c1,1.619886029,,,,,2.215211783
CN(CC(=O)NC1(C#N)CCCCC1)c1cccc(C#N)c1,1.933284772,1.015286735,1.306853749,,,2.845618261
CS(=O)(=O)c1ccc(-c2cnc(NCc3ccco3)n3cnnc23)cc1,1.195124423,1.169777567,1.561101384,,,1.49363926
CC(C)(C)C(=O)N1CCC(Cc2ccc(-c3cccs3)cc2)(C(=O)N2CCCC2)CC1,2.347780667,-0.000772,1.361727836,-0.1837587,0.008174184,3.158208351
CCOC(=O)c1cc2ccccc2n1CC(=O)c1ccc(F)cc1,2.878301145,-0.178961448,0.816903839,,,3.277170803
Cc1ccccc1-n1c(CC2CCN(C(=O)C3CC3)CC2)n[nH]c1=O,0.675686709,2.067757711,1.681060244,,,1.428750149
Nc1nccc2ccc(-c3cccc(F)c3)cc12,2.31936635,,0.477121255,,,2.897845283
Nc1ccc(CC(=O)Nc2ccccc2F)cc1,0.675686709,-0.180403498,1.732071941,,,1.027920136
CCCn1ccnc1CNc1nc2c(s1)c(C)nn2C,0.829239428,0.951579796,1.491501766,,,2.109912491
CN(Cc1ccccc1N1CCCC1)C(=O)c1cccc(Cn2ccnc2)c1,2.593406811,1.336132216,1.789580712,,,3.180541325
Cc1cc2occ(CC(=O)NC3CCN(C)CC3)c2cc1C(C)C,1.141857223,0.800664971,1.536810866,,,2.609339306
O=C(Nc1ncccc1OC(F)F)C1CCCCC1,1.789355046,,,,,3.038994297
CCC(=O)NCc1ccnc(N(C)C)c1,0.675686709,-0.056160773,1.485011215,,,1.027920136
CN1CCN(c2oc(-c3cccc4ccccc34)nc2C#N)CC1,1.974396541,-0.439979347,,,,3.203969854
Cc1cc(C)cc(NC(=O)COC(=O)c2nn(C)c(=O)c3ccccc23)c1,,,-0.013228266,,,
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nccnc3N(C)S(C)(=O)=O)n2)cc1,1.448226941,,0.278753601,,,2.148278664
Fc1c(CN2CCC(c3nnc4ccccn34)CC2)cccc1OC1CC1,1.176756667,0.63268879,,,,2.077785645
Cc1nn(C)c2ncnc(N(C)Cc3cccc(Cl)c3)c12,1.451939869,-0.244865557,1.351796307,,,2.814166324
Cc1ccc2[nH]c(C3CN(C(=O)Cc4cccc5ccccc45)C3)nc2c1,,1.182515492,-0.522878745,,,
Cc1ccccc1-n1nc(C(C)(C)C)cc1N,0.816042341,-0.216533336,1.651374944,,,1.027920136
N#Cc1ccc(N2CCc3c(ncn3C3CC3)C2)nc1,1.126358727,-0.057022681,1.658202253,,,1.804228055
N#CCCN(C(=O)c1sccc1C#N)C12CC3CC(CC(C3)C1)C2,2.505268036,0.063072071,0.892094603,,,3.203705577
CCCN(CCC1=CCCCC1)C(=O)Cc1n[nH]c(=O)[nH]1,0.675686709,1.051398713,,,,3.10539538
COc1ccccc1CNC(=O)c1cnc(C2CCN(C(=O)C(C)(C)C)CC2)nc1C,2.339254623,0.978487458,1.842921121,,,3.471998625
COc1cccc(C(=O)N(C)CC(F)(F)F)c1OCCCN,0.675686709,1.478798239,,,,1.914142097
Cc1cc(NC2CCCC2)nc(C2CCNCC2)n1,0.675686709,1.823980535,1.853819846,,,1.395308916
Clc1cnc(NCC2(CN3CCCC3)CC2)nc1,0.675686709,-0.134515284,,,,2.128648012
CC(C)(C)n1ncc(OCc2ccc(OCCOCCO)nc2)c(Cl)c1=O,0.913336926,0.65761908,1.512150537,,,1.94509913
CC1(C)CN(C(=O)c2cscn2)CCS1(=O)=O,,,1.601081728,,,
CCOC1CCN(C(=O)Cn2c(=O)[nH]c3ccccc32)CC1,0.675686709,1.226891433,1.675136504,,,1.305566314
CCCc1cc(C)nc(O)c1CNC(=O)c1cc(-c2ccc(N3CCN(C(C)C)CC3)nc2)cc2c1cnn2C(C)C,2.08089333,2.08725677,,,,2.370840491
COc1ccccc1N1CCN(c2nc(-c3ccc(C)cc3)cc(=O)[nH]2)CC1,,0.242421103,-0.698970004,,,
Cc1cc(C)nc(-n2nc(C)c(CC(=O)NC3CCCCCC3)c2C)n1,1.64229631,1.522870708,1.737192643,,,2.919948425
COc1ccc2c(c1)CCCN(C(=O)NCCc1ccccn1)C2,2.241608732,,,,,3.144810126
Fc1ccccc1CN1CCN(c2ncccn2)CC1,1.927878283,-0.144563043,1.558708571,,,2.902895597
COc1ccc(Cl)cc1NC(=O)CN1CCCN(c2ccc(C(F)(F)F)cn2)CC1,2.656293734,0.241911184,,,,3.026313815
COc1cccc(CN2CCC(Cc3ccc(-c4cccnc4)cc3)(C(N)=O)CC2)c1,2.034692614,0.846611174,1.848804701,,,2.799777382
O=C(Cn1ccnc1)NCc1ccccc1F,0.675686709,,1.688063697,,,1.027920136
O=c1oc2cccnc2n1Cc1cnn(-c2ccccc2)n1,0.675686709,,,,,1.803805231
O=C(C1CC1)N1CCC(CNS(=O)(=O)N2CCCCCC2)CC1,1.60686484,1.182377226,,,,3.121809582
O=C1CN(C(=O)c2ccc(F)cc2)CCN1,0.675686709,0.355665263,1.672190251,,,1.027920136
Cc1cc(-n2nc(C)cc2N)nc(C)n1,1.770380657,,,,,2.096068404
O=C(Cc1cccc2ccccc12)NCc1ccc(N2CCCC2=O)cc1,,,1.149834697,,,
CCc1ccc(-c2nccn2CC(=O)Nc2ccc(C)cc2F)nc1,1.513270884,-0.139668825,1.451325808,,,2.795620753
C[C@@]12CCCN1C(=O)[C@H](C1CCCCC1)NC2=O,0.675686709,0.422355471,,,,1.317143662
Cc1ccc(S(=O)(=O)Cc2nc(-c3ccc(C(=O)NCc4cccnc4)cc3)oc2C)cc1,,1.750929868,-0.48148606,,,
COc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](NCCCCCCN3C(=O)C=CC3=O)CC[C@@H]12,0.784331948,,,,,1.587171971
CSc1nccc(N2Cc3cnn(Cc4ccc(F)cc4)c3C2)n1,2.149625496,-0.237265397,,,,3.412580487
O=C(c1ccco1)N1CCCC(C(=O)N2CCc3ccccc3C2)C1,,,1.843544212,,,
O=C(c1ccccc1)N1CCN(C(=O)c2ccc(-c3ccccc3Cl)o2)CC1,2.09871985,-0.16528713,1.543074235,,,2.647924522
O=C(Nc1cccc(N2CCNC2=O)c1)C1NCC12CCCC2,0.675686709,1.342234206,,1.718202645,,
Cn1cc(C(=O)N2CCC(c3cc(C(F)(F)F)c4c(n3)CCNC4=O)CC2)ccc1=O,0.675686709,-0.123931927,1.724603515,,,1.027920136
